movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year
2945,Movie 2945,Fantasy,,10,,Tarantino,Actor E,2020
2946,Movie 2946,Action,6.2,10,600,Nolan,Actor E,2022
2947,Movie 2947,Drama,3.5,10,20,,,2021
2948,Movie 2948,Horror,8.8,,300,,Actor D,2021
2949,Movie 2949,Comedy,8.1,10,20,Scorsese,Actor D,2020
2950,Movie 2949,Comedy,5.7,100,150,Spielberg,Actor B,2017
2951,Movie 2951,Action,7.1,30,600,Cameron,Actor A,2015
2952,Movie 2952,Thriller,8.9,60,300,Spielberg,Actor C,
2953,Movie 2953,Thriller,4.5,,150,Tarantino,Actor C,2021
2954,Movie 2954,Horror,6.4,100,20,,Actor A,2022
2955,Movie 2955,Comedy,3.6,100,80,Spielberg,Actor A,2022
2956,Movie 2956,Thriller,4.6,10,600,Nolan,Actor A,2016
2957,Movie 2957,Fantasy,8.7,10,300,,Actor E,2020
,Movie 2958,Action,6.8,,80,Rajamouli,Actor D,2017
2959,Movie 2959,Horror,7.9,,600,Rajamouli,Actor E,2017
2960,Movie 2960,Horror,6.5,,80,Nolan,Actor E,2016
2961,Movie 2961,Fantasy,8.5,30,80,Cameron,,2018
2962,Movie 2962,Action,6.2,,600,Spielberg,Actor B,2022
2963,Movie 2963,Comedy,5,10,80,Cameron,,2022
2964,Movie 2964,Action,,,600,Cameron,Actor A,2021
2965,Movie 2965,Romance,6.8,100,20,Cameron,Actor C,2022
2966,Movie 2966,Thriller,8.9,60,80,Nolan,Actor D,2019
2967,Movie 2967,Romance,4.7,100,,,Actor A,2015
2968,Movie 2968,Comedy,6.1,60,300,Scorsese,Actor A,2022
2969,Movie 2969,Action,8.6,30,,,Actor C,2020
2970,Movie 2970,Thriller,8.9,10,80,Rajamouli,,2015
2971,Movie 2971,Thriller,9.2,,20,Tarantino,Actor C,2018
2972,Movie 2972,Action,8.6,30,600,Tarantino,Actor C,2015
2973,Movie 2973,Comedy,6.7,150,20,Nolan,Actor B,2018
2974,Movie 2974,Thriller,6.5,150,300,Nolan,Actor D,2019
,Movie 2974,Fantasy,9,30,,Nolan,Actor B,2016
2976,Movie 2976,Horror,4.8,60,,Nolan,,2020
2977,Movie 2977,Comedy,6.2,,150,Rajamouli,Actor A,2019
2978,Movie 2978,Romance,9.2,10,,Nolan,Actor D,2020
2979,Movie 2979,Sci-Fi,5.8,,20,Spielberg,Actor B,
2980,Movie 2980,Drama,6.9,30,300,Scorsese,Actor E,2016
2981,Movie 2981,Horror,8.9,,20,Tarantino,Actor E,2022
2982,Movie 2982,Sci-Fi,8.3,30,150,Scorsese,Actor C,2016
2983,Movie 2983,Romance,,30,600,Tarantino,Actor E,2019
2984,Movie 2984,Drama,4.6,30,20,Spielberg,Actor C,2020
2985,Movie 2985,Drama,4.6,10,600,Cameron,Actor E,2017
2986,Movie 2986,Horror,8.3,100,600,Nolan,Actor B,2020
2987,Movie 2987,Romance,3.7,100,80,Cameron,Actor E,2022
2988,Movie 2988,Action,8.6,150,600,Scorsese,Actor C,2019
2989,Movie 2989,Comedy,8.8,,150,Tarantino,Actor D,2020
2990,Movie 2990,Sci-Fi,7.2,150,300,Tarantino,Actor B,2022
2991,Movie 2991,Action,5.5,30,,Cameron,,
,Movie 2992,Sci-Fi,8.8,150,150,,Actor C,
2993,Movie 2993,Drama,5.9,,,Scorsese,,2016
2994,Movie 2994,Drama,6.1,100,150,Rajamouli,Actor B,2021
2995,Movie 2995,Romance,8.9,150,20,Rajamouli,Actor C,2016
2996,Movie 2996,Romance,3.8,100,600,Nolan,Actor E,2016
2997,Movie 2997,Action,5.4,60,300,Scorsese,Actor B,2022
2998,Movie 2998,Romance,5.1,100,600,,Actor B,2019
2999,Movie 2999,Romance,4.8,30,20,Spielberg,Actor C,2021
3000,Movie 2999,Romance,3.9,60,300,Cameron,Actor D,2021
3001,Movie 3001,Romance,6.9,100,20,Tarantino,Actor C,2020
3002,Movie 3002,Romance,,60,600,Nolan,Actor D,2016
3003,Movie 3003,Sci-Fi,5.3,10,300,Cameron,Actor C,2019
3004,Movie 3004,Drama,5.6,150,,Nolan,Actor B,2015
3005,Movie 3005,Comedy,5.9,30,300,Nolan,Actor A,2019
3006,Movie 3006,Comedy,4.7,30,150,Tarantino,Actor E,2020
3007,Movie 3007,Comedy,8.3,10,150,Scorsese,Actor C,2020
3008,Movie 3008,Horror,5.6,,,Cameron,Actor C,
,Movie 3009,Sci-Fi,8.4,10,,Spielberg,,2020
3010,Movie 3010,Thriller,8.7,30,300,Scorsese,Actor A,
3011,Movie 3011,Thriller,7.1,60,80,Scorsese,Actor E,2020
3012,Movie 3012,Romance,7.4,100,,Tarantino,,2019
3013,Movie 3013,Romance,7.2,10,80,Rajamouli,Actor D,
3014,Movie 3014,Horror,8.5,30,300,Spielberg,Actor B,2018
3015,Movie 3015,Fantasy,6.3,30,150,,,2021
3016,Movie 3016,Sci-Fi,6.5,,80,Nolan,Actor E,
3017,Movie 3017,Romance,7.6,10,150,,Actor A,2016
3018,Movie 3018,Thriller,8.2,60,20,Nolan,Actor D,2022
3019,Movie 3019,Fantasy,8.4,60,,Tarantino,Actor E,2016
3020,Movie 3020,Horror,9,60,80,Scorsese,Actor B,2016
3021,Movie 3021,Sci-Fi,,10,600,Rajamouli,Actor A,2019
3022,Movie 3022,Fantasy,6.6,60,20,,Actor A,2019
3023,Movie 3023,Sci-Fi,5.8,10,20,Tarantino,Actor C,2021
3024,Movie 3024,Fantasy,3.6,60,300,Nolan,Actor D,2015
3025,Movie 3024,Sci-Fi,4.9,,600,Scorsese,Actor D,2015
,Movie 3026,Horror,8.8,30,150,Nolan,Actor A,2015
3027,Movie 3027,Comedy,4.9,,20,Nolan,Actor D,2016
3028,Movie 3028,Horror,7.2,150,80,Nolan,Actor D,2015
3029,Movie 3029,Fantasy,5.9,150,600,Rajamouli,Actor D,2017
3030,Movie 3030,Action,5.5,,300,Nolan,,
3031,Movie 3031,Sci-Fi,4.1,60,20,Scorsese,Actor B,
3032,Movie 3032,Thriller,6.6,,150,Nolan,Actor C,2020
3033,Movie 3033,Thriller,4.1,60,20,,Actor B,
3034,Movie 3034,Fantasy,9.1,30,150,Spielberg,,2021
3035,Movie 3035,Horror,4.3,30,150,Nolan,,2020
3036,Movie 3036,Comedy,6.6,100,600,Nolan,Actor D,2019
3037,Movie 3037,Sci-Fi,3.7,10,80,Rajamouli,Actor A,
3038,Movie 3038,Horror,7.6,60,600,Cameron,Actor C,
3039,Movie 3039,Horror,6.6,10,20,Tarantino,Actor C,2017
3040,Movie 3040,Fantasy,,30,300,Scorsese,Actor E,2017
3041,Movie 3041,Romance,9.1,10,,Nolan,Actor B,2015
3042,Movie 3042,Thriller,9,60,150,Spielberg,Actor A,2016
,Movie 3043,Sci-Fi,4.8,100,600,,Actor C,2019
3044,Movie 3044,Sci-Fi,6.9,100,600,Scorsese,Actor B,2022
3045,Movie 3045,Action,7.7,100,80,Nolan,Actor D,2016
3046,Movie 3046,Fantasy,7.4,150,20,Scorsese,Actor E,2020
3047,Movie 3047,Horror,6.9,10,,,Actor C,2019
3048,Movie 3048,Sci-Fi,5.4,60,600,Tarantino,Actor C,2022
3049,Movie 3049,Drama,3.6,100,80,Spielberg,Actor D,2019
3050,Movie 3049,Sci-Fi,5.7,,20,Tarantino,Actor A,2021
3051,Movie 3051,Drama,6,100,80,Tarantino,Actor D,2021
3052,Movie 3052,Action,4.7,100,600,Nolan,Actor C,2019
3053,Movie 3053,Sci-Fi,6.5,100,20,Nolan,Actor C,2019
3054,Movie 3054,Horror,6,100,150,Cameron,Actor B,2020
3055,Movie 3055,Horror,6,100,150,Cameron,,2020
3056,Movie 3056,Thriller,8.1,30,600,Tarantino,Actor C,2015
3057,Movie 3057,Sci-Fi,5.2,30,80,Rajamouli,Actor E,2018
3058,Movie 3058,Action,7.7,,300,Tarantino,Actor E,2021
3059,Movie 3059,Sci-Fi,,150,300,Spielberg,Actor C,2017
,Movie 3060,Romance,6,150,20,Nolan,Actor B,2017
3061,Movie 3061,Fantasy,4.8,150,80,Rajamouli,Actor D,2016
3062,Movie 3062,Thriller,7.9,150,150,Scorsese,,2019
3063,Movie 3063,Horror,7.9,10,600,Nolan,Actor D,2017
3064,Movie 3064,Fantasy,4.6,,,Rajamouli,,2016
3065,Movie 3065,Fantasy,5.7,100,150,Cameron,Actor C,2017
3066,Movie 3066,Romance,4.7,30,80,Cameron,Actor C,2015
3067,Movie 3067,Comedy,5.5,10,600,,Actor B,2020
3068,Movie 3068,Fantasy,8.1,150,20,,Actor D,2019
3069,Movie 3069,Fantasy,6.7,,300,Scorsese,,2016
3070,Movie 3070,Action,4.4,100,300,,Actor C,
3071,Movie 3071,Horror,7.3,60,600,Scorsese,Actor E,2018
3072,Movie 3072,Sci-Fi,5.3,,150,Scorsese,Actor B,
3073,Movie 3073,Fantasy,7.6,150,300,Tarantino,Actor E,2022
3074,Movie 3074,Sci-Fi,5.2,30,20,Cameron,Actor E,2016
3075,Movie 3074,Action,8,150,150,Scorsese,,2020
3076,Movie 3076,Action,7.6,150,80,Scorsese,Actor E,2016
,Movie 3077,Romance,5.3,30,150,,Actor A,2018
3078,Movie 3078,Drama,,150,300,Cameron,Actor A,2022
3079,Movie 3079,Comedy,8.5,10,,Scorsese,Actor C,2017
3080,Movie 3080,Horror,4.2,30,150,,,2017
3081,Movie 3081,Thriller,7.4,30,20,Cameron,Actor E,2021
3082,Movie 3082,Action,8,30,,Tarantino,Actor E,2015
3083,Movie 3083,Sci-Fi,3.6,30,150,,,2018
3084,Movie 3084,Drama,7,60,,Scorsese,,2022
3085,Movie 3085,Horror,8.7,30,,Scorsese,Actor A,2021
3086,Movie 3086,Sci-Fi,5.6,150,150,,Actor D,2016
3087,Movie 3087,Romance,4.1,,20,Scorsese,Actor C,2019
3088,Movie 3088,Fantasy,9.4,150,150,Cameron,,
3089,Movie 3089,Thriller,6.9,100,150,,Actor D,2018
3090,Movie 3090,Action,5.9,10,600,Scorsese,Actor D,2022
3091,Movie 3091,Drama,8.8,,,Scorsese,Actor D,2022
3092,Movie 3092,Comedy,6.5,150,300,Scorsese,Actor A,2015
3093,Movie 3093,Horror,9.2,30,150,Tarantino,Actor C,2015
,Movie 3094,Sci-Fi,9,,300,Rajamouli,Actor C,2020
3095,Movie 3095,Drama,4,60,,Rajamouli,Actor D,2017
3096,Movie 3096,Romance,7.8,60,80,Tarantino,Actor B,2015
3097,Movie 3097,Thriller,,100,20,Nolan,Actor E,2016
3098,Movie 3098,Comedy,6.5,150,,Cameron,Actor D,2017
3099,Movie 3099,Horror,3.9,150,300,Scorsese,Actor D,2017
3100,Movie 3099,Drama,7.9,10,600,Nolan,Actor E,2022
3101,Movie 3101,Thriller,4.6,60,,Scorsese,Actor A,2021
3102,Movie 3102,Drama,9.1,60,600,Spielberg,Actor E,2021
3103,Movie 3103,Horror,5.9,100,80,Rajamouli,Actor C,2016
3104,Movie 3104,Sci-Fi,3.7,60,150,Rajamouli,Actor A,2022
3105,Movie 3105,Romance,8.6,,80,,Actor D,2022
3106,Movie 3106,Horror,7.5,,300,,Actor B,
3107,Movie 3107,Fantasy,5.2,30,600,,Actor A,2019
3108,Movie 3108,Action,7.4,,,,Actor B,2017
3109,Movie 3109,Romance,6.5,150,150,Cameron,,2018
3110,Movie 3110,Sci-Fi,4.2,10,20,Cameron,,2019
,Movie 3111,Thriller,7.9,150,80,Nolan,Actor C,
3112,Movie 3112,Drama,6.4,10,150,Scorsese,Actor C,2016
3113,Movie 3113,Comedy,4.3,60,600,Spielberg,Actor C,2020
3114,Movie 3114,Horror,7.1,60,150,Nolan,Actor D,2020
3115,Movie 3115,Thriller,5.8,10,80,,Actor C,2018
3116,Movie 3116,Action,,60,150,Scorsese,Actor C,2018
3117,Movie 3117,Fantasy,8.8,,80,Cameron,Actor A,2018
3118,Movie 3118,Horror,8.1,100,80,Cameron,Actor E,2016
3119,Movie 3119,Horror,8.3,,150,Cameron,Actor D,2017
3120,Movie 3120,Horror,3.6,150,80,Rajamouli,,2020
3121,Movie 3121,Horror,4.9,10,150,Cameron,Actor D,2022
3122,Movie 3122,Horror,4.4,,150,Cameron,Actor D,2020
3123,Movie 3123,Fantasy,9,150,150,,,2020
3124,Movie 3124,Thriller,8.5,30,150,Scorsese,Actor E,
3125,Movie 3124,Thriller,7.9,10,600,Spielberg,Actor E,2018
3126,Movie 3126,Horror,6.8,100,600,Rajamouli,,2019
3127,Movie 3127,Fantasy,8.7,10,600,Rajamouli,Actor A,2018
,Movie 3128,Romance,7.7,60,20,Nolan,Actor E,
3129,Movie 3129,Comedy,6.3,10,20,Cameron,Actor A,2020
3130,Movie 3130,Sci-Fi,7.8,,,Scorsese,Actor D,2022
3131,Movie 3131,Thriller,8.9,100,300,Cameron,Actor D,
3132,Movie 3132,Thriller,7.9,150,,,,2016
3133,Movie 3133,Drama,7.9,,20,Scorsese,Actor C,
3134,Movie 3134,Horror,8.9,10,,Scorsese,Actor D,2020
3135,Movie 3135,Sci-Fi,,100,80,Cameron,Actor B,
3136,Movie 3136,Sci-Fi,6.1,,600,Tarantino,Actor E,2018
3137,Movie 3137,Action,3.9,60,80,,Actor A,2017
3138,Movie 3138,Horror,8.8,10,80,Cameron,,2016
3139,Movie 3139,Thriller,5,150,80,Cameron,Actor D,2018
3140,Movie 3140,Romance,8.5,60,80,Scorsese,Actor C,2021
3141,Movie 3141,Action,4.1,60,600,Tarantino,Actor B,2021
3142,Movie 3142,Fantasy,3.6,150,600,Scorsese,Actor C,2016
3143,Movie 3143,Drama,8.2,30,80,Scorsese,Actor B,2016
3144,Movie 3144,Sci-Fi,3.9,,600,Cameron,Actor C,2021
,Movie 3145,Action,8.4,60,300,Tarantino,Actor C,2022
3146,Movie 3146,Horror,7.4,60,,,Actor D,2016
3147,Movie 3147,Action,3.5,60,20,Tarantino,Actor D,2021
3148,Movie 3148,Fantasy,4.3,,,Spielberg,Actor D,2017
3149,Movie 3149,Horror,6.9,60,20,Scorsese,,2018
3150,Movie 3149,Fantasy,8.8,60,20,Cameron,Actor E,2015
3151,Movie 3151,Fantasy,7,30,,,,2015
3152,Movie 3152,Comedy,7.8,30,150,Spielberg,Actor C,2019
3153,Movie 3153,Fantasy,5.4,,150,Tarantino,Actor E,2022
3154,Movie 3154,Drama,,10,,Rajamouli,Actor A,2021
3155,Movie 3155,Fantasy,6,60,80,Cameron,,2022
3156,Movie 3156,Thriller,7.2,60,300,Scorsese,Actor B,2022
3157,Movie 3157,Action,5.6,150,600,Spielberg,Actor A,2021
3158,Movie 3158,Horror,6.2,,20,,Actor A,2021
3159,Movie 3159,Horror,9.1,100,150,,Actor A,2021
3160,Movie 3160,Comedy,3.8,150,,Spielberg,,2015
3161,Movie 3161,Thriller,5.1,60,150,Spielberg,Actor A,2018
,Movie 3162,Drama,8.5,10,600,Cameron,Actor C,2022
3163,Movie 3163,Fantasy,6.7,100,600,Cameron,Actor A,
3164,Movie 3164,Action,7.1,60,600,Scorsese,Actor A,2018
3165,Movie 3165,Sci-Fi,8.5,60,20,Tarantino,Actor D,2020
3166,Movie 3166,Drama,5.2,,300,,Actor B,2019
3167,Movie 3167,Romance,8.2,60,20,Cameron,Actor D,2022
3168,Movie 3168,Drama,8.4,60,80,Rajamouli,Actor D,2018
3169,Movie 3169,Action,7.1,150,,Cameron,Actor D,2019
3170,Movie 3170,Horror,3.9,,20,Tarantino,,2016
3171,Movie 3171,Horror,8.6,,600,Nolan,Actor B,2018
3172,Movie 3172,Action,8.8,,300,Cameron,,2016
3173,Movie 3173,Thriller,,,600,,Actor E,2016
3174,Movie 3174,Comedy,7.5,150,300,Nolan,Actor D,2019
3175,Movie 3174,Drama,8.6,60,80,Cameron,Actor C,2020
3176,Movie 3176,Horror,6.9,60,,Tarantino,Actor B,2018
3177,Movie 3177,Action,5.6,10,80,Nolan,Actor E,2018
3178,Movie 3178,Thriller,5.2,,300,,Actor B,2021
,Movie 3179,Sci-Fi,9.1,150,600,Rajamouli,,2018
3180,Movie 3180,Fantasy,5.8,30,20,,Actor C,
3181,Movie 3181,Romance,9,10,80,Nolan,Actor B,
3182,Movie 3182,Thriller,5.5,,80,Spielberg,Actor C,2018
3183,Movie 3183,Comedy,3.7,100,600,Cameron,Actor D,2019
3184,Movie 3184,Fantasy,6.7,10,300,Rajamouli,,2015
3185,Movie 3185,Comedy,6.2,30,,,Actor B,
3186,Movie 3186,Thriller,5.7,100,300,Nolan,,2016
3187,Movie 3187,Thriller,6.5,60,20,,Actor D,2018
3188,Movie 3188,Action,4.9,60,,Nolan,Actor B,2019
3189,Movie 3189,Thriller,6,100,80,Rajamouli,Actor D,2020
3190,Movie 3190,Sci-Fi,3.9,60,,Spielberg,Actor B,2022
3191,Movie 3191,Drama,4,100,600,Nolan,Actor C,
3192,Movie 3192,Drama,,30,,Scorsese,Actor B,2018
3193,Movie 3193,Thriller,9.3,100,600,Spielberg,Actor B,2022
3194,Movie 3194,Romance,4.6,,150,Nolan,,2020
3195,Movie 3195,Comedy,8.1,60,80,Cameron,Actor E,2019
,Movie 3196,Fantasy,3.6,150,300,Rajamouli,Actor A,2020
3197,Movie 3197,Action,8.4,60,300,Tarantino,Actor B,2021
3198,Movie 3198,Thriller,4.9,,300,,Actor E,2016
3199,Movie 3199,Horror,8.7,30,600,,Actor B,2018
3200,Movie 3199,Sci-Fi,9.3,100,,Cameron,Actor B,2015
3201,Movie 3201,Drama,6.2,150,600,Spielberg,Actor C,2016
3202,Movie 3202,Thriller,7.3,30,150,Nolan,Actor D,2016
3203,Movie 3203,Comedy,8.5,100,20,Scorsese,Actor A,2015
3204,Movie 3204,Horror,5.7,100,20,Rajamouli,Actor A,2020
3205,Movie 3205,Sci-Fi,8.7,60,,Cameron,Actor E,
3206,Movie 3206,Sci-Fi,4.1,10,,Scorsese,Actor B,2017
3207,Movie 3207,Drama,6.6,150,,Spielberg,Actor B,2018
3208,Movie 3208,Action,9.3,150,600,Scorsese,Actor B,2017
3209,Movie 3209,Fantasy,9.3,60,150,Tarantino,Actor B,2019
3210,Movie 3210,Drama,6.4,100,20,Nolan,Actor E,
3211,Movie 3211,Action,,30,300,Rajamouli,Actor D,2020
3212,Movie 3212,Horror,5.7,30,,,Actor B,2021
,Movie 3213,Fantasy,7,150,,Cameron,Actor A,2017
3214,Movie 3214,Action,6.3,100,80,Scorsese,,2016
3215,Movie 3215,Fantasy,8.3,150,150,Rajamouli,Actor B,2018
3216,Movie 3216,Fantasy,5.2,30,300,Tarantino,Actor C,2022
3217,Movie 3217,Comedy,6.8,30,80,,Actor A,2018
3218,Movie 3218,Comedy,4.4,,,Nolan,Actor E,2018
3219,Movie 3219,Sci-Fi,9.2,100,150,Scorsese,Actor E,2022
3220,Movie 3220,Romance,4.9,30,20,Rajamouli,Actor B,2022
3221,Movie 3221,Horror,3.7,,,Nolan,Actor E,2021
3222,Movie 3222,Comedy,7.8,100,,Rajamouli,Actor C,2019
3223,Movie 3223,Romance,4.1,10,80,Rajamouli,Actor E,2018
3224,Movie 3224,Action,7.6,,150,Rajamouli,Actor C,
3225,Movie 3224,Horror,4.3,150,600,Cameron,Actor E,
3226,Movie 3226,Action,4.4,30,80,Scorsese,Actor C,2019
3227,Movie 3227,Drama,8.7,150,80,Nolan,Actor E,2021
3228,Movie 3228,Romance,5.8,150,80,,,2021
3229,Movie 3229,Comedy,5.6,,150,Nolan,Actor E,2017
,Movie 3230,Comedy,,150,,Cameron,,2022
3231,Movie 3231,Drama,5.5,60,600,Rajamouli,Actor C,2022
3232,Movie 3232,Thriller,5.1,,,Rajamouli,,2021
3233,Movie 3233,Action,8.2,150,150,Rajamouli,Actor C,2016
3234,Movie 3234,Action,9.2,60,150,Scorsese,Actor D,2020
3235,Movie 3235,Fantasy,5,150,20,Tarantino,Actor D,
3236,Movie 3236,Action,7.2,30,20,Tarantino,Actor E,
3237,Movie 3237,Fantasy,8.4,150,80,Cameron,Actor A,2022
3238,Movie 3238,Fantasy,5.4,10,80,Tarantino,Actor E,2017
3239,Movie 3239,Sci-Fi,8.8,10,150,Scorsese,Actor B,
3240,Movie 3240,Drama,9.4,60,80,Rajamouli,Actor A,2015
3241,Movie 3241,Sci-Fi,4.8,,150,Tarantino,Actor A,2017
3242,Movie 3242,Fantasy,3.6,10,150,Tarantino,Actor D,2017
3243,Movie 3243,Drama,6.9,30,300,Rajamouli,Actor E,2020
3244,Movie 3244,Comedy,5.5,60,300,Scorsese,,2022
3245,Movie 3245,Action,7.8,100,80,Tarantino,,2022
3246,Movie 3246,Drama,5,,600,Rajamouli,Actor C,2017
,Movie 3247,Sci-Fi,8.6,30,80,Rajamouli,Actor B,
3248,Movie 3248,Drama,7.5,60,20,Rajamouli,Actor D,2017
3249,Movie 3249,Drama,,,300,Rajamouli,Actor C,2020
3250,Movie 3249,Fantasy,4.1,,300,Rajamouli,Actor C,2016
3251,Movie 3251,Fantasy,7.5,60,300,Rajamouli,Actor A,2019
3252,Movie 3252,Comedy,5.8,10,20,Cameron,Actor B,2022
3253,Movie 3253,Sci-Fi,9.4,30,600,Scorsese,Actor D,2016
3254,Movie 3254,Horror,4,,20,Tarantino,Actor B,
3255,Movie 3255,Comedy,4.5,30,300,Scorsese,,2020
3256,Movie 3256,Thriller,6.5,30,600,Rajamouli,Actor C,
3257,Movie 3257,Romance,6.4,150,20,Tarantino,Actor A,2020
3258,Movie 3258,Thriller,4.5,150,,Rajamouli,,
3259,Movie 3259,Fantasy,8.4,30,,Nolan,Actor D,2017
3260,Movie 3260,Sci-Fi,5.6,100,600,Spielberg,Actor C,2020
3261,Movie 3261,Thriller,7.5,30,20,,Actor E,2015
3262,Movie 3262,Action,8.2,30,150,Spielberg,Actor D,2019
3263,Movie 3263,Sci-Fi,8.1,,600,,Actor B,2021
,Movie 3264,Romance,4,150,20,,Actor B,2019
3265,Movie 3265,Thriller,9.4,100,20,Spielberg,Actor E,2021
3266,Movie 3266,Horror,7.4,60,300,Scorsese,Actor E,2022
3267,Movie 3267,Comedy,7.1,30,,Scorsese,Actor D,2022
3268,Movie 3268,Fantasy,,100,600,Nolan,Actor A,
3269,Movie 3269,Horror,5.3,30,,Scorsese,Actor D,2018
3270,Movie 3270,Drama,5.2,10,300,Cameron,Actor C,
3271,Movie 3271,Action,9,150,,Spielberg,,2021
3272,Movie 3272,Sci-Fi,5.4,30,80,Nolan,Actor D,2020
3273,Movie 3273,Fantasy,8.8,10,20,,Actor D,2020
3274,Movie 3274,Drama,6.1,,600,Rajamouli,Actor D,2019
3275,Movie 3274,Sci-Fi,6.1,10,300,Scorsese,,2018
3276,Movie 3276,Action,9.4,,80,,Actor C,2020
3277,Movie 3277,Romance,8.9,,20,Tarantino,Actor B,2021
3278,Movie 3278,Thriller,7.7,,20,Tarantino,Actor E,2018
3279,Movie 3279,Horror,9.2,30,150,Tarantino,Actor C,2020
3280,Movie 3280,Sci-Fi,4.7,100,,Nolan,Actor B,2022
,Movie 3281,Sci-Fi,7.4,100,300,Spielberg,Actor B,2021
3282,Movie 3282,Thriller,6.7,10,80,Scorsese,Actor A,2018
3283,Movie 3283,Sci-Fi,7.2,100,300,Nolan,Actor A,2016
3284,Movie 3284,Drama,3.7,150,80,Cameron,,2017
3285,Movie 3285,Fantasy,7.8,150,600,Scorsese,Actor C,2015
3286,Movie 3286,Horror,5.2,150,600,Spielberg,Actor B,2018
3287,Movie 3287,Drama,,10,600,Tarantino,,2022
3288,Movie 3288,Comedy,4.9,,20,Cameron,Actor C,2022
3289,Movie 3289,Comedy,6.3,,80,Tarantino,Actor D,2020
3290,Movie 3290,Thriller,7,60,20,Spielberg,Actor C,2020
3291,Movie 3291,Comedy,7.7,100,600,Nolan,Actor E,2018
3292,Movie 3292,Fantasy,9.2,30,600,Cameron,Actor A,2015
3293,Movie 3293,Horror,8,,300,Spielberg,Actor E,2019
3294,Movie 3294,Sci-Fi,5.6,100,80,Scorsese,Actor D,2015
3295,Movie 3295,Comedy,5.4,150,80,Scorsese,,2020
3296,Movie 3296,Sci-Fi,7.1,100,,Cameron,Actor D,2019
3297,Movie 3297,Drama,6.8,10,150,Scorsese,Actor B,2015
,Movie 3298,Fantasy,6.1,100,,Spielberg,,2017
3299,Movie 3299,Romance,8,60,80,Spielberg,Actor C,2018
3300,Movie 3299,Sci-Fi,6.8,10,150,Scorsese,,2019
3301,Movie 3301,Comedy,8.7,60,300,Rajamouli,Actor A,2015
3302,Movie 3302,Thriller,9,10,,Rajamouli,Actor E,2016
3303,Movie 3303,Sci-Fi,9.2,,80,Cameron,Actor E,2022
3304,Movie 3304,Comedy,8.1,10,300,Cameron,Actor E,2017
3305,Movie 3305,Thriller,7.5,150,600,Tarantino,Actor A,2019
3306,Movie 3306,Thriller,,,300,Tarantino,Actor C,2019
3307,Movie 3307,Sci-Fi,4.3,30,150,Spielberg,Actor E,2015
3308,Movie 3308,Horror,6.3,60,600,Rajamouli,,2017
3309,Movie 3309,Action,7.5,60,300,Scorsese,Actor D,2018
3310,Movie 3310,Drama,8.5,30,150,Spielberg,Actor D,2021
3311,Movie 3311,Romance,7.9,60,600,Scorsese,Actor A,2021
3312,Movie 3312,Horror,4.8,150,150,Cameron,Actor D,
3313,Movie 3313,Drama,5.3,100,600,Rajamouli,Actor D,2018
3314,Movie 3314,Sci-Fi,9.4,,80,Rajamouli,Actor C,2016
,Movie 3315,Thriller,5.5,10,600,Spielberg,Actor A,2017
3316,Movie 3316,Comedy,5.8,150,80,Tarantino,Actor D,2022
3317,Movie 3317,Comedy,4.5,150,80,Scorsese,Actor C,2022
3318,Movie 3318,Romance,3.9,,150,Cameron,Actor C,2017
3319,Movie 3319,Romance,7,150,80,Nolan,Actor A,2019
3320,Movie 3320,Drama,5.4,,20,Scorsese,Actor A,2016
3321,Movie 3321,Romance,9.4,,300,Scorsese,Actor E,2016
3322,Movie 3322,Drama,3.7,10,80,Scorsese,Actor D,2022
3323,Movie 3323,Action,5.4,100,80,Cameron,Actor D,2018
3324,Movie 3324,Fantasy,6.6,,80,Tarantino,Actor C,2015
3325,Movie 3324,Action,,100,80,Scorsese,Actor C,2016
3326,Movie 3326,Fantasy,8.3,60,150,Cameron,Actor E,2022
3327,Movie 3327,Comedy,6,60,600,Nolan,Actor B,2017
3328,Movie 3328,Horror,5.8,150,150,Nolan,Actor D,2017
3329,Movie 3329,Romance,6.5,30,,Nolan,,2019
3330,Movie 3330,Horror,6.1,10,150,Rajamouli,,
3331,Movie 3331,Fantasy,5.4,60,600,Nolan,Actor D,2018
,Movie 3332,Fantasy,7.3,100,20,Nolan,Actor B,2019
3333,Movie 3333,Comedy,7.1,10,600,Rajamouli,,2019
3334,Movie 3334,Action,7,10,20,Scorsese,Actor E,2015
3335,Movie 3335,Romance,8,150,20,Rajamouli,Actor E,2019
3336,Movie 3336,Romance,7.2,30,300,,Actor C,
3337,Movie 3337,Drama,8.1,150,,Scorsese,,2015
3338,Movie 3338,Action,4.2,,150,Tarantino,Actor E,2017
3339,Movie 3339,Romance,8.1,100,80,Scorsese,Actor B,2015
3340,Movie 3340,Action,4.2,100,300,Nolan,Actor C,2022
3341,Movie 3341,Comedy,3.8,10,20,Scorsese,Actor A,2016
3342,Movie 3342,Thriller,7.4,10,600,Tarantino,Actor E,2018
3343,Movie 3343,Thriller,9,60,600,Nolan,Actor E,2018
3344,Movie 3344,Thriller,,10,,Spielberg,Actor C,2022
3345,Movie 3345,Drama,6.5,60,150,Scorsese,Actor C,2022
3346,Movie 3346,Romance,7.5,30,600,,Actor C,2020
3347,Movie 3347,Drama,3.7,150,600,Tarantino,Actor B,2015
3348,Movie 3348,Romance,3.7,100,600,,Actor C,2018
